sim,final_return_pct,max_dd_pct,phase1_outcome,phase1_days,phase1_return_pct,phase2_outcome,phase2_days,phase2_return_pct
37,192.17459814273133,9.548091714713392,passed,106,10.805109070815334,passed,79,6.144012294231671
38,166.93000725393014,2.918343321820551,passed,59,8.252996534772228,passed,33,5.400571758524109
39,174.01226951274484,4.837740763430062,passed,88,9.51692723181874,passed,81,6.066303477866475
40,120.7820936840279,7.286587776934267,passed,79,8.47974923025847,passed,79,8.47974923025847
41,136.30333258359357,4.042016984724504,passed,46,9.162931220197578,passed,42,5.807894099376121
42,154.56694295500193,6.868558722724316,passed,84,8.783951062017326,passed,69,5.2708530562112
43,164.99310719517965,5.39613431495899,passed,104,8.27538908596872,passed,101,5.2235198603306054
44,155.92010230657885,7.919293127263794,passed,283,8.04561540587494,passed,243,6.729945254763869
45,175.1957185927071,6.861046698921028,passed,120,8.942530949548244,passed,107,6.549348157071155
46,154.37772318993606,8.355880960148955,passed,134,9.398699243083719,passed,106,5.091190951674096
47,153.79539581001694,5.068476473000244,passed,141,8.183082618433101,passed,28,5.095208644585392
48,128.59298685782662,5.136055075500835,passed,14,8.301913642825465,passed,14,8.301913642825465
49,133.36505552809953,6.127467453504022,passed,96,9.03005703652784,passed,86,6.178062065932943
50,217.3554250825045,4.454075759545143,passed,75,8.044725778201013,passed,64,5.1825328661330605
51,169.10980332242497,4.124489043203073,passed,29,9.069439301507165,passed,21,5.442544882713807
52,125.65473183923639,7.17628449675793,passed,79,8.255869233955494,passed,64,7.179975715918996
53,143.73124595256286,4.739749989268638,passed,44,8.817452256454539,passed,32,5.072330589020901
54,190.66056329527746,3.5050096209087873,passed,89,8.970279377341384,passed,34,5.102025173398261
55,158.28053794921883,7.845056215370555,passed,77,8.232684382517895,passed,63,5.933288528824154
56,135.50994057531588,5.158303280212247,passed,56,8.87086313992671,passed,14,5.122862186527621
57,132.0204342442155,4.9166646743039895,passed,94,8.965517485323037,passed,45,5.079707944445122
58,161.34200691951347,5.925095455223848,passed,36,8.104410972272568,passed,12,5.051835454129816
59,209.0093457610212,3.2700054153766924,passed,80,8.023696394651815,passed,34,5.0198597290466385
60,134.24937124581993,4.938243276380299,passed,172,8.056761920012189,passed,162,5.75635158654737
61,222.89303482786136,5.363985397240645,passed,58,8.805209331150564,passed,50,6.727644743355254
62,203.04794742013584,4.584991112935024,passed,111,8.615538896013831,passed,109,7.124109950195812
63,130.51542104205532,8.10134647244081,passed,194,8.192494882593838,passed,179,5.225164742515909
64,196.35236144603118,3.675799793075,passed,56,9.007200671942384,passed,36,5.620262003320176
65,179.5735941202327,3.74599382915197,passed,110,8.122240132202329,passed,77,5.072044437240741
66,174.5898265699371,5.533853183357016,passed,87,8.770063755943024,passed,20,5.0202993211090785
67,167.2402037241095,7.780229237761178,passed,20,8.894229148056754,passed,13,5.013729955796964
68,156.74221385153353,3.838009381485881,passed,16,8.355133986319775,passed,13,6.235044523071842
69,170.09834510499093,4.434342137092924,passed,104,8.73166816415214,passed,69,5.265687270084829
70,212.42601575189786,3.7889413030097643,passed,89,8.97203113442011,passed,83,5.816753056055868
71,149.92877676822175,6.318775916927111,passed,215,8.187281384103917,passed,173,5.323739436309927
72,176.05780475496462,6.15725680470417,passed,99,8.319968018230007,passed,76,5.041430618241893
73,145.65459078783655,6.347953738890522,passed,104,8.460297044108888,passed,65,5.889822062599337
74,119.59928648664761,5.137514662710614,passed,69,8.635637596269952,passed,56,5.933683298496328
75,154.48305565312742,4.548322534792272,passed,75,8.656210507677864,passed,64,5.7206842240603795
76,154.19005688970756,5.802032792905512,passed,70,10.079372862013681,passed,36,5.034859313137718
77,179.9667482866632,3.9585536955320166,passed,87,8.595843218909094,passed,55,5.685479525329584
78,194.94930530895093,5.852069204395006,passed,61,8.287923896714688,passed,48,5.009495342893344
79,161.3561457377461,7.1460597128716055,passed,21,8.004237724079989,passed,14,6.706341383408043
80,133.6172459864068,4.267908242478289,passed,125,9.934495062168036,passed,119,5.431776086618201
81,146.52665155419075,5.0345837669362385,passed,44,8.093077205725008,passed,44,8.093077205725008
82,145.68939754312757,4.928956717781449,passed,107,8.012774579990388,passed,88,7.027802797653893
83,170.94857926858742,4.560908719968209,passed,139,9.417043477812204,passed,15,5.012937602838208
84,115.3357645027167,8.109826574657804,passed,64,8.915659867958393,passed,59,6.274754718490283
85,211.40613800578478,4.935525395866667,passed,199,8.158578727970278,passed,157,7.3937168189563085
86,146.15213426936884,5.526074488378333,passed,78,8.01637796671988,passed,43,5.2855647819402
87,130.40323100326435,7.198653135194342,passed,171,8.553452547348051,passed,158,5.444611837720048
88,141.57450696532985,8.510341507804215,passed,267,9.37201783813888,passed,237,5.632422128326597
89,185.20854577070978,3.3635483670109516,passed,72,8.057496330439395,passed,66,5.8174103269027055
90,122.77313597148579,5.7431311998276655,passed,65,9.276219830600896,passed,64,5.872734894964715
91,154.48973652113557,5.063976567206791,passed,87,8.035719070251002,passed,73,6.974280546938028
92,190.35923265627582,5.152637376614629,passed,65,9.327427161215684,passed,57,6.412446680049033
93,173.9420267376725,6.7569608613666245,passed,84,8.176949750130413,passed,48,5.024553200954873
94,180.5318779331712,5.518325543454792,passed,151,8.53903459667138,passed,54,5.015178158407707
95,163.1048844341982,4.645641864277963,passed,115,8.568778384333275,passed,43,5.005349605354281
96,181.85022720961288,5.339141407102122,passed,84,9.408175908189964,passed,13,5.413775633068152
97,129.56607616336223,6.759859847571,passed,50,8.664978462582319,passed,9,5.21495147192641
98,161.33443936170346,4.7076958459585105,passed,125,10.755210343758549,passed,65,5.077942508321853
99,133.06446859529632,6.578291737854998,passed,84,9.603995286481236,passed,71,5.563118563420888
100,122.80693256032413,8.25438208105116,passed,386,10.271940017566084,passed,45,7.531430686444507
101,184.95094647167107,5.584866034667727,passed,120,9.06225961625806,passed,102,5.057032265862227
102,170.22187824124325,4.964306290354423,passed,114,9.13532550255236,passed,65,5.861636137615878
103,211.97563339136778,5.111949584651064,passed,106,9.518248972847898,passed,106,5.0012127102862625
104,119.11308682398283,5.175201632290814,passed,104,10.326264827452958,passed,102,5.0813174570303765
105,110.93889074201462,8.858326880021382,passed,109,8.806297397201647,passed,60,5.454702361259911
106,96.7910475169286,4.268402016673152,passed,232,8.396685199098819,passed,111,5.216662302175434
107,136.5087269671703,5.62104354945621,passed,36,8.019974310925026,passed,9,6.016458090563326
108,170.7474824477785,6.742030210830448,passed,197,8.082416999178509,passed,186,5.306235185180008
109,171.26374883401604,7.769353455234951,passed,58,8.567057400953516,passed,56,5.503963380591403
110,181.67122408592172,7.330515594077859,passed,99,8.533726503466443,passed,34,5.847453408046288
111,152.0265036767608,5.623846443388588,passed,199,8.05032062029689,passed,144,5.217701242822481
112,178.172785022287,4.277876206380875,passed,185,8.28010889600761,passed,70,5.628393974314783
113,118.0127956790741,6.924608283824689,passed,184,8.252555687536955,passed,37,5.582943984952626
114,155.16778670325243,4.104547702231134,passed,97,9.39136752828571,passed,50,5.843831452102322
115,171.50140949777278,4.054694560033177,passed,38,12.355906634000169,passed,21,5.026291462778554
116,168.30602686712646,4.340947205791055,passed,67,8.57731507823296,passed,45,5.460365339759221
117,99.20477901082343,6.751927398399758,passed,96,8.225899677223381,passed,62,5.819416448815895
118,174.91326286121213,5.21394015519058,passed,162,8.900577150982647,passed,141,5.822932088508503
119,97.89743120830062,7.386693673550752,passed,248,8.533353497390772,passed,239,6.025257234815662
120,138.13653903629762,5.899537359867978,passed,198,9.047484266584704,passed,19,5.2447810897004565
121,186.85822286238582,4.145954077609672,passed,86,8.353627304379764,passed,46,5.518237077853527
122,187.1371003818949,4.57776745326774,passed,60,8.193170545910423,passed,43,5.9103313989338435
123,156.06840862566895,4.236596718511392,passed,93,10.362442178154097,passed,56,5.640102354367205
124,131.04584075733752,7.27003125329479,passed,247,9.467427182994737,passed,228,6.167604890198941
125,185.6043605575202,4.90509544456355,passed,102,8.590131981945316,passed,89,5.338040027581847
126,147.5220842387844,10.180024485927586,passed,64,8.412660803738303,passed,50,5.451067246383912
127,152.53159473771382,6.494847435749388,passed,40,8.71778001161827,passed,28,6.487036445185956
128,159.23152433179357,5.5333097827040225,passed,61,10.193570430702126,passed,43,7.821448972623712
129,95.35357221498191,9.312416906368671,passed,40,9.17836514802266,passed,21,7.628417759547368
130,139.65018949201345,4.906944761600676,passed,60,8.415248566113508,passed,54,5.009746758217393
131,157.28083695920768,5.097648645781408,passed,44,8.002512920292858,passed,40,6.014525643968405
132,172.08627697226336,3.9239579040654347,passed,79,8.237201109839564,passed,79,7.313468887417507
133,135.0270532122698,5.080506066937591,passed,39,8.534834502192567,passed,22,5.090939698904173
134,182.91606816456377,7.30282255034955,passed,224,9.834920127693358,passed,220,6.18414660786315
135,156.98728794216126,6.1021343095120795,passed,53,8.431315577919896,passed,33,5.771645292520655
136,150.85824981023057,6.287943145711042,passed,69,8.244659348147486,passed,36,5.991686058899015
137,189.53898254304445,5.310246999191465,passed,47,8.09527059018047,passed,43,5.923264865648137
138,136.4337091870937,6.0617311583574995,passed,106,8.318229502983732,passed,98,5.599503658521732
139,154.83679063788526,7.251330713268375,passed,70,8.263650989240933,passed,25,6.816880644898271
140,159.12754901621193,5.876799724279178,passed,160,8.49559857557236,passed,70,5.811665506460573
141,138.83758105339626,4.911771825614924,passed,117,9.032028101761181,passed,64,5.014520421032875
142,167.3885132050691,5.83948953073365,passed,223,8.015697808130163,passed,198,5.000542814822673
143,178.13775952262637,4.401646600224049,passed,76,8.179550896900857,passed,64,5.866446701105077
144,134.01129737273573,6.9947779463761055,passed,98,8.834029356224281,passed,63,6.037585240981125
145,183.13729721873204,4.533493211447813,passed,162,9.571739680122127,passed,89,5.337790706899415
146,173.19427898747745,8.451251129625764,passed,57,8.220102336998059,passed,31,5.004925613442945
147,172.09908518676082,7.266100989911736,passed,80,8.029570251232121,passed,26,5.283192999303754
148,214.2411282214111,2.7696969677375347,passed,60,8.965745735698993,passed,43,6.239638517250512
149,139.9384394249974,7.728358321552256,passed,106,8.5800026942215,passed,65,5.153379476386344
150,177.850485520785,3.099607230917855,passed,44,10.108922769736338,passed,28,5.812100475316151
151,169.628792742161,4.226002902286403,passed,158,8.03472853145637,passed,148,5.22375350901767
152,161.43178997973666,6.19622275947097,passed,64,8.073178371235535,passed,50,5.691617326987952
153,156.3360690167399,4.548235945958307,passed,67,8.4098455996374,passed,42,5.484508816906142
154,110.05919647060955,5.367889320159557,passed,106,9.489364940027967,passed,61,5.521006982961474
155,132.26500935279222,14.189291522969102,passed,35,8.669255904229045,passed,20,6.650099417284117
156,139.64428597994893,5.899386452555621,passed,124,8.64083349331124,passed,13,6.204377751679702
157,139.9234952267784,5.602550925675171,passed,64,8.73089461876948,passed,14,5.039460374487925
158,177.37828884767316,6.273019184721316,passed,100,8.08452758447109,passed,74,5.367067268061754
159,138.17752706169512,9.343587640712192,passed,110,8.050639052037045,passed,70,5.103084566965221
160,158.5701193536329,3.7083376327005966,passed,30,9.294439279391643,passed,4,5.010064531245062
161,114.53266486606428,11.225641493723726,passed,61,8.012806502337689,passed,53,5.986443404379882
162,175.72010923503623,4.279832450758954,passed,48,8.244398007535626,passed,45,6.236567652054181
163,153.8653692033956,5.785354608590517,passed,109,9.446012237946121,passed,10,5.0769013945705765
164,212.88791937886873,3.7669934973093144,passed,45,9.651880348654984,passed,37,5.1171637378172985
165,129.97282212572597,7.5960836505677864,passed,67,8.015924715603528,passed,18,7.239723884970606
166,186.27813259685954,5.6574040956962675,passed,255,8.353627897800386,passed,164,6.035482243575263
167,173.11920828627828,5.398460931909379,passed,20,9.098150903333124,passed,12,6.499828869537927
168,167.6824177985294,4.35860720157526,passed,60,8.8549108408575,passed,55,5.306003647458568
169,168.83324649323845,5.72438294140868,passed,89,8.759957892497482,passed,48,5.01707336957542
170,162.93841220789506,6.196200347053911,passed,53,9.414470177555057,passed,33,6.289760385665599
171,155.29471829087282,7.393943804114331,passed,238,8.523846648634725,passed,212,5.0869179109062745
172,133.01648699683813,5.170360669683472,passed,50,8.66775463468976,passed,45,6.777435542455845
173,198.66620759051972,5.801296012802927,passed,98,8.808704255929145,passed,65,5.497137366748039
174,128.3206821814718,7.10142404833719,passed,102,9.056137253496232,passed,66,5.150027595525675
175,144.13589456093533,10.017830019360975,passed,22,8.020469494361993,passed,14,5.598556652105846
176,112.76275939393052,5.972937125408329,passed,76,8.341863822186824,passed,56,6.202259757366435
177,143.16204070069762,6.520570567698478,passed,173,8.645145694228052,passed,36,6.746654527233775
178,162.96845995265835,3.308785946451933,passed,91,10.705976399517247,passed,85,5.005633690395261
179,100.85939096577322,6.116990205299019,passed,96,9.06109770413861,passed,89,5.144702760679798
180,117.22317677643441,4.65741825339323,passed,54,8.017908370842308,passed,38,5.1946799898322515
181,197.76008943683036,4.23591605832316,passed,39,8.008011526914615,passed,13,6.363401546821557
182,165.5289068602551,4.9334868224748325,passed,46,8.00575006419817,passed,22,7.605925829665883
183,145.12467730754878,8.298373090887335,passed,40,8.289494004504094,passed,22,5.02182888623981
184,220.42004440767116,3.7158499234349476,passed,106,9.956121777244075,passed,102,5.740786384188645
185,166.49706813340813,4.501993342523016,passed,106,9.239682449125585,passed,90,5.061796592100309
186,110.14701372061909,8.25823604792985,passed,66,8.00373355182511,passed,47,6.2214451317673225
187,120.38555955378109,10.31789418987479,passed,130,8.057034249587813,passed,121,6.637283870455746
188,157.49823266609542,5.653423466150889,passed,112,8.29648748061853,passed,59,5.6199612504983065
189,152.3623979734249,5.683274476016813,passed,33,8.820895601550149,passed,22,5.960717556277451
190,179.93238994922498,3.927704534776451,passed,63,9.528877374141253,passed,37,5.04817973541225
191,182.62808342103577,3.3193041327767396,passed,100,8.148796307597038,passed,68,5.236845941437562
192,173.631929459793,7.696187602641262,passed,35,8.807802523091123,passed,21,5.103367976978701
193,161.64684087013788,5.039964001972339,passed,55,8.67072908777149,passed,44,5.272830997196665
194,135.15710501754344,4.951765158825848,passed,81,8.21956969365749,passed,53,5.185329953626017
195,153.94866810382499,6.020020147780424,passed,87,8.016220567853605,passed,19,5.4542007356653155
196,130.00181811187184,5.910172850391819,passed,100,8.93562642737753,passed,53,6.094431681121892
197,196.34102755549222,4.954246911458909,passed,89,8.989362865964857,passed,22,5.312203505082214
198,134.05826282533425,5.324220412251094,passed,168,8.16567868082856,passed,74,5.568999960261944
199,177.2300487415693,4.741996388909648,passed,37,8.651373439603471,passed,36,6.617030376624378
200,160.96099837312457,7.525289316822743,passed,98,8.91575843409871,passed,67,5.564431336868281
201,152.11973314515467,6.278931102870701,passed,67,8.447181727082143,passed,43,5.526748630269029
202,172.8906768930927,4.275264487218701,passed,107,8.977994851975701,passed,58,5.004851988027714
203,152.02194413172242,10.704518221589755,passed,429,9.686792604128414,passed,340,5.787494401656379
204,163.68750706414957,5.166293030545057,passed,111,10.300097770110517,passed,104,5.451225336419507
205,163.96371604762905,2.71241018109858,passed,67,8.151626308404381,passed,20,5.312670373851969
206,137.89563543306502,4.352245702860566,passed,61,8.135349498075684,passed,21,5.0804186348555325
207,167.36524155110476,5.042995718960139,passed,13,8.094190297852544,passed,10,5.326065774468347
208,155.71735349119305,4.916089414367191,passed,43,8.050177123343595,passed,41,7.388657478479277
209,135.2648197838531,9.771429184295851,passed,43,8.967606004358686,passed,43,5.401252426283909
210,138.2357693834942,6.483088383353042,passed,19,9.139455410858943,passed,14,6.407032764423293
211,206.57086903184,4.6960344859553045,passed,100,10.29463820849399,passed,56,6.1319496689629105
212,161.58688319580043,8.022832555802694,passed,146,8.48631673461011,passed,142,5.668603353571822
213,151.8167060080725,7.564241086038032,passed,89,9.964386387664748,passed,67,5.800268706626288
214,130.44702059147681,5.960983944935464,passed,59,8.088627984215012,passed,24,5.211155527570233
215,185.39987311700398,6.180085644871943,passed,195,9.09872197344821,passed,146,5.366220636829588
216,149.58299379116536,4.763065799676557,passed,84,8.586237320047152,passed,25,5.263538232713061
217,168.19019812641244,9.272288542104572,passed,60,8.013205769509213,passed,37,5.457726301129084
218,158.02314857633152,5.200293358527737,passed,61,9.456150644138184,passed,60,6.499868447286694
219,211.04774895723008,3.16700155476744,passed,38,9.231586962401895,passed,24,5.378907314187642
220,203.30252751620367,2.569069917382435,passed,42,8.33556641393811,passed,9,5.159435840581605
221,131.7988481858123,6.180285949170286,passed,14,8.117764500981606,passed,14,8.117764500981606
222,186.50734783518828,4.190967988382082,passed,100,8.552648056879963,passed,81,5.105526234092395
223,174.29795658978406,3.925578734179949,passed,50,8.636861495541215,passed,36,5.013602546209195
224,150.32429345258302,4.324545708127275,passed,186,8.008620014137758,passed,21,5.0005593236322365
225,145.07536747866726,9.023947771955019,passed,64,8.049817148644545,passed,13,5.431599605850734
226,119.42858973401331,7.7033093376619375,passed,106,8.006861202987125,passed,54,5.555852055343924
227,142.71884417985325,6.655979632331137,passed,20,8.593747339781267,passed,7,5.193054193514368
228,133.09943207810892,4.470442945843056,passed,207,10.814804781184574,passed,162,5.062060789895861
229,199.7548529781644,4.02201473341088,passed,50,10.205174467337619,passed,38,5.824246269769584
230,208.47919125044498,5.175480420693343,passed,141,10.053571097265612,passed,108,6.327826188129193
231,156.15292270541948,6.476600626360797,passed,107,9.408630011301167,passed,100,6.383065356303641
232,187.6699569319562,3.753389132438228,passed,43,8.054709150187955,passed,28,6.819220150662009
233,130.8480190632586,2.896043124641549,passed,35,8.89732107655432,passed,10,6.1752488646838355
234,111.86258345273106,6.583205011830108,passed,14,10.384805093628557,passed,9,5.798669415601609
235,148.55259217370266,4.919726408177751,passed,94,9.265709116424613,passed,94,9.265709116424613
236,186.70652688756104,6.87755551936327,passed,141,8.574822846451635,passed,134,5.335422140580204
237,155.21455312915316,4.400215845744611,passed,113,9.042858195092741,passed,74,5.1433424621389
238,163.00786680651922,5.622629317337602,passed,67,8.642796425298393,passed,44,6.509174270403983
239,183.05597819967412,3.1637632116416134,passed,36,11.291743098082296,passed,21,5.04296343236299
240,184.27281207254237,4.7501989993745966,passed,130,9.604037142397237,passed,120,5.013171264036309
241,162.36369796137086,4.449648117521105,passed,92,9.987169870076752,passed,65,5.398597105808278
242,188.55232899044393,4.469006090746641,passed,36,8.49615331010507,passed,26,6.005321123933949
243,112.57897240086211,5.986880875926365,passed,196,8.00014415748973,passed,187,6.669444050365136
244,129.06133509997048,5.109094420199362,passed,194,10.195794914822187,passed,166,5.070219574313439
245,133.68875611421385,4.802434863761057,passed,43,8.284268438029475,passed,21,5.790159259010941
246,165.25231436851348,4.924660383463974,passed,142,8.172075600238916,passed,133,5.101444589956738
247,181.365582010031,4.070865508958326,passed,94,8.959156722684947,passed,54,5.269922381481074
248,94.06812775838469,11.616658857149382,passed,412,8.031541916429653,passed,288,5.696260316797175
249,146.40599092045358,6.338094954851162,passed,18,8.348532259986797,passed,8,5.411453963955037
250,185.7360070237641,5.939442567606899,passed,114,8.845652884410038,passed,111,5.198856960820564
251,174.65493349643174,5.631791684486289,passed,17,9.556422965256473,passed,14,5.730921407289502
252,146.78103671692696,6.029089409367979,passed,149,8.716010041467515,passed,115,5.641165326847686
253,155.05520275696924,5.262206870078054,passed,99,8.365894083208758,passed,74,5.853616738594103
254,135.51642138944828,6.531152173003425,passed,43,9.037815336872491,passed,43,9.037815336872491
255,175.04931699260737,5.921022211405173,passed,100,8.535313102363151,passed,71,6.853121448547239
256,163.95098708329448,5.640013724594275,passed,54,8.613773193518925,passed,34,5.024439915271728
257,213.29952082050312,4.733443347908942,passed,70,8.24838163897008,passed,46,5.001306706219166
258,143.44610556056304,7.693014122647767,passed,89,9.244975002865674,passed,89,6.1818809825035625
259,155.26254611346863,8.320950636699925,passed,117,8.050378475755405,passed,109,6.533358020702118
260,178.74736266611038,5.246489908182372,passed,101,8.775184662623236,passed,78,5.059142018013674
261,143.61249111233118,4.862722865296315,passed,55,8.337600025723724,passed,54,6.688718961408302
262,159.93074532015777,7.136494078070789,passed,60,8.015487254170406,passed,51,6.249004522054302
263,184.6243490148991,6.708707404451136,passed,44,9.306811501360702,passed,29,5.785392338759832
264,119.7063663519025,10.071025888241191,passed,60,8.44771962769768,passed,36,5.36885566952594
265,153.56497341734533,5.4620723358088625,passed,84,8.012454675631409,passed,75,5.475794082435148
266,166.02751382816763,6.519931617432818,passed,68,8.93525002942479,passed,38,5.213358870523543
267,150.38115170074852,7.44324161944836,passed,94,10.21033619188987,passed,78,5.280275657673639
268,146.17033778066477,4.966891443218299,passed,50,9.185618651368909,passed,45,6.429285880249114
269,152.85269544694015,7.505383053805052,passed,42,10.371006482326784,passed,35,6.034010708701176
270,187.55951214088014,6.89281660621294,passed,87,9.120884881087976,passed,70,6.116946063273243
271,192.20539015326858,3.9433369701776986,passed,115,8.285819278120243,passed,86,5.09787039470464
272,142.87489974200415,10.708143449167876,passed,51,8.006780142917446,passed,46,6.428409877926655
273,166.02364287074954,4.015198070517204,passed,74,8.25651745562228,passed,37,5.008811612918329
274,182.38182402283698,3.601797686633037,passed,108,8.066339427976699,passed,61,5.976629449181647
275,144.88390693145217,5.804376729821644,passed,82,8.750405766709935,passed,46,5.017446418467242
276,134.30288126538326,4.333364396218962,passed,43,8.50773514134049,passed,26,5.814751503702165
277,212.4770732567129,3.6776653569292397,passed,46,8.042835219870902,passed,38,5.45557420826237
278,100.50499419381609,11.654235185103653,passed,158,8.268630010453549,passed,59,5.409782322567347
279,190.58077210634744,5.848545261232627,passed,60,8.39237784008693,passed,28,5.093585520734334
280,189.61807780573312,2.782343376402108,passed,84,8.578807147534961,passed,46,5.010491700134434
281,151.11977204207614,9.02065896124575,passed,235,8.528138962255149,passed,221,5.229440300073351
282,131.35345353156436,5.263123912175349,passed,234,8.34287181475688,passed,217,5.745256045833957
283,186.7663424409872,5.563066111871154,passed,32,8.476277115731845,passed,13,5.679261786783751
284,157.42642648928103,5.739946029221732,passed,28,8.47191064164523,passed,27,5.06842570600905
285,163.93051037817122,7.569340558547754,passed,173,9.295353680142515,passed,81,5.252212696842373
286,149.28699184829028,7.7265812556879805,passed,54,8.802850582983691,passed,45,5.421997006044155
287,151.99072049825168,3.687543212565578,passed,150,8.860175065574104,passed,102,5.275229358272493
288,146.66292678089033,9.005647817419762,passed,164,8.08312797177788,passed,150,5.1349702291193955
289,181.286991836676,4.312890527344535,passed,16,8.109329469679437,passed,15,6.07409346285086
290,130.7537481854867,5.972346093897025,passed,126,8.373474557122229,passed,115,5.321050085296752
291,165.69528816580382,4.900317869341177,passed,58,8.25582557115576,passed,23,6.873055008874984
292,173.5789931775477,4.6731225900353595,passed,95,8.52605036812346,passed,84,5.423773580471436
293,153.806620440071,6.770649852702514,passed,62,8.009402020467672,passed,58,5.587011755569815
294,140.90802110627152,5.154963890759187,passed,106,8.647804962334149,passed,100,5.049878720751777
295,117.14004960625869,8.27271766920478,passed,81,8.42673472658273,passed,61,5.7522439134517045
296,179.32537290068913,3.783150744817991,passed,31,8.520302196283392,passed,9,5.1286141295198595
297,118.59564708550523,4.920850010852431,passed,13,8.015418924332085,passed,8,5.1282193270185905
298,171.02121704008627,5.09100922976627,passed,61,8.889032264206719,passed,30,5.320352011276164
299,154.23975663392832,4.141865137074571,passed,70,8.431270531425561,passed,66,5.886503156834033
300,162.1213293617202,4.301822557870723,passed,144,9.61706179738293,passed,86,6.064082957466921
301,167.93633294090063,4.449747245356864,passed,125,9.090527332966003,passed,111,5.7607661877800975
302,213.93198423463474,3.086818376986193,passed,83,9.193317693100855,passed,43,5.030769816261627
303,179.51121781761861,5.570923526257521,passed,48,11.059157147842381,passed,40,5.5225889003442274
304,146.74270098988478,7.192847793836192,passed,145,9.258989261921723,passed,130,6.954493799741868
305,140.6403900457498,4.92398800720712,passed,60,8.512232082684612,passed,39,5.165153701611613
306,211.2723941678298,4.829230970975459,passed,74,8.03442353623236,passed,66,5.0111118019915635
307,141.79598861085952,5.276680197213757,passed,105,8.62668053168516,passed,89,5.656451984175992
308,114.81892988296684,10.136967916153369,passed,121,8.590561151037047,passed,94,5.082680657785632
309,126.79517945887247,5.688099954357907,passed,60,8.544571650014099,passed,2,5.139438704418597
310,174.78627436679454,7.445929894902319,passed,162,8.000227510257108,passed,153,5.022544337817414
311,132.3716794212471,6.778554895843665,passed,119,12.164457686981,passed,96,5.523007219297438
312,142.22588701710075,4.906261006163577,passed,300,8.245056871350243,passed,231,5.0201967296855665
313,144.54783647531082,11.742423933625494,passed,100,8.72095845707097,passed,39,5.132228068551914
