Time,NetPnl,Balance,SourceCandidate
2013-01-02 07:00:00,0.5104507579966491,2500.5104507579968,cand_003
2013-01-02 07:00:00,0.5093902926608961,2501.0198410506578,cand_009
2013-01-02 07:00:00,0.5222644599299877,2501.5421055105876,cand_011
2013-01-02 07:00:00,0.5221548113343271,2502.0642603219217,cand_013
2013-01-02 07:00:00,0.5271758785499405,2502.591436200472,cand_014
2013-01-02 07:00:00,0.604366284364134,2503.195802484836,cand_015
2013-01-03 07:00:01,0.5104507579966491,2503.7062532428326,cand_003
2013-01-03 07:00:01,0.5093902926608961,2504.2156435354937,cand_009
2013-01-03 07:00:01,0.5222644599299877,2504.7379079954235,cand_011
2013-01-03 07:00:01,0.5221548113343271,2505.260062806758,cand_013
2013-01-03 07:00:01,0.5271758785499405,2505.787238685308,cand_014
2013-01-03 07:00:01,0.49031404625585057,2506.2775527315634,cand_014
2013-01-04 07:00:00,0.5104507579966491,2506.78800348956,cand_003
2013-01-04 07:00:00,0.6566499231364257,2507.444653412697,cand_007
2013-01-04 07:00:00,0.5093902926608961,2507.9540437053574,cand_009
2013-01-04 07:00:00,0.5222644599299877,2508.4763081652877,cand_011
2013-01-04 07:00:00,0.5221548113343271,2508.998462976622,cand_013
2013-01-04 07:00:00,0.5271758785499405,2509.525638855172,cand_014
2013-01-04 07:00:00,0.49031404625585057,2510.0159529014277,cand_014
2013-01-04 07:00:00,0.604366284364134,2510.6203191857917,cand_015
2013-01-04 09:32:40,0.0,2510.6203191857917,cand_003
2013-01-04 09:32:40,0.0,2510.6203191857917,cand_007
2013-01-04 09:32:40,0.0,2510.6203191857917,cand_009
2013-01-04 09:32:40,0.0,2510.6203191857917,cand_011
2013-01-04 09:32:40,0.0,2510.6203191857917,cand_013
2013-01-04 09:32:40,0.0,2510.6203191857917,cand_014
2013-01-04 09:32:40,0.0,2510.6203191857917,cand_014
2013-01-04 09:32:40,0.0,2510.6203191857917,cand_015
2013-01-04 13:00:00,19.93760607704559,2530.557925262837,cand_003
2013-01-04 13:00:00,25.647973468387452,2556.205898731225,cand_007
2013-01-04 13:00:00,19.89618554863736,2576.102084279862,cand_009
2013-01-04 13:00:00,20.399035376088936,2596.5011196559512,cand_011
2013-01-04 13:00:00,20.39475263094078,2616.895872286892,cand_013
2013-01-04 13:00:00,20.590869609244738,2637.4867418961367,cand_014
2013-01-04 13:00:00,19.151089806699105,2656.6378317028357,cand_014
2013-01-04 13:00:00,23.605836048105,2680.243667750941,cand_015
2013-01-07 07:00:00,0.5104507579966491,2680.7541185089376,cand_003
2013-01-07 07:00:00,0.5093902926608961,2681.263508801598,cand_009
2013-01-07 07:00:00,0.5222644599299877,2681.7857732615284,cand_011
2013-01-07 07:00:00,0.5221548113343271,2682.3079280728625,cand_013
2013-01-07 07:00:00,0.5271758785499405,2682.8351039514127,cand_014
2013-01-07 07:00:00,0.49031404625585057,2683.3254179976684,cand_014
2013-01-09 07:00:00,0.5104507579966491,2683.835868755665,cand_003
2013-01-09 07:00:00,0.5093902926608961,2684.345259048326,cand_009
2013-01-09 07:00:00,0.5222644599299877,2684.867523508256,cand_011
2013-01-09 07:00:00,0.5221548113343271,2685.3896783195905,cand_013
2013-01-09 07:00:00,0.5271758785499405,2685.9168541981403,cand_014
2013-01-09 07:00:00,0.49031404625585057,2686.407168244396,cand_014
2013-01-09 07:00:00,0.604366284364134,2687.0115345287604,cand_015
2013-01-10 07:00:00,0.5104507579966491,2687.5219852867567,cand_003
2013-01-10 07:00:00,0.5093902926608961,2688.0313755794177,cand_009
2013-01-10 07:00:00,0.5222644599299877,2688.5536400393476,cand_011
2013-01-10 07:00:00,0.5221548113343271,2689.075794850682,cand_013
2013-01-10 07:00:00,0.5271758785499405,2689.602970729232,cand_014
2013-01-10 07:00:00,0.49031404625585057,2690.093284775488,cand_014
2013-01-11 07:00:00,0.5104507579966491,2690.6037355334847,cand_003
2013-01-11 07:00:00,0.5093902926608961,2691.1131258261453,cand_009
2013-01-11 07:00:00,0.5222644599299877,2691.6353902860756,cand_011
2013-01-11 07:00:00,0.5221548113343271,2692.1575450974096,cand_013
2013-01-11 07:00:00,0.5271758785499405,2692.68472097596,cand_014
2013-01-14 07:00:00,0.5104507579966491,2693.195171733956,cand_003
2013-01-14 07:00:00,0.6566499231364257,2693.851821657093,cand_007
2013-01-14 07:00:00,0.5093902926608961,2694.361211949754,cand_009
2013-01-14 07:00:00,0.5222644599299877,2694.8834764096837,cand_011
2013-01-14 07:00:00,0.5221548113343271,2695.405631221018,cand_013
2013-01-14 07:00:00,0.5271758785499405,2695.932807099568,cand_014
2013-01-14 07:00:00,0.49031404625585057,2696.4231211458236,cand_014
2013-01-14 07:00:00,0.604366284364134,2697.027487430188,cand_015
2013-01-18 07:00:00,0.5104507579966491,2697.5379381881844,cand_003
2013-01-18 07:00:00,0.6566499231364257,2698.194588111321,cand_007
2013-01-18 07:00:00,0.5093902926608961,2698.703978403982,cand_009
2013-01-18 07:00:00,0.5222644599299877,2699.226242863912,cand_011
2013-01-18 07:00:00,0.5221548113343271,2699.7483976752465,cand_013
2013-01-18 07:00:00,0.5271758785499405,2700.275573553796,cand_014
2013-01-18 07:00:00,0.49031404625585057,2700.765887600052,cand_014
2013-01-18 07:00:00,0.604366284364134,2701.3702538844163,cand_015
2013-01-23 08:07:40,0.0,2701.3702538844163,cand_003
2013-01-23 08:07:40,0.0,2701.3702538844163,cand_009
2013-01-23 08:07:40,0.0,2701.3702538844163,cand_011
2013-01-23 08:07:40,0.0,2701.3702538844163,cand_013
2013-01-23 08:07:40,0.0,2701.3702538844163,cand_014
2013-01-23 08:07:40,0.0,2701.3702538844163,cand_014
2013-01-23 13:00:00,-5.8461625048204455,2695.5240913795956,cand_003
2013-01-23 13:00:00,-5.834017057710381,2689.6900743218853,cand_009
2013-01-23 13:00:00,-5.98146413813933,2683.708610183746,cand_011
2013-01-23 13:00:00,-5.980208339223146,2677.728401844523,cand_013
2013-01-23 13:00:00,-6.037714326686672,2671.690687517836,cand_014
2013-01-23 13:00:00,-5.6155379297655355,2666.075149588071,cand_014
2013-01-24 07:00:00,0.5104507579966491,2666.585600346067,cand_003
2013-01-24 07:00:00,0.6566499231364257,2667.242250269204,cand_007
2013-01-24 07:00:00,0.5093902926608961,2667.7516405618644,cand_009
2013-01-24 07:00:00,0.5222644599299877,2668.2739050217947,cand_011
2013-01-24 07:00:00,0.5221548113343271,2668.7960598331288,cand_013
2013-01-24 07:00:00,0.5271758785499405,2669.323235711679,cand_014
2013-01-24 07:00:00,0.49031404625585057,2669.8135497579347,cand_014
2013-01-24 07:00:00,0.604366284364134,2670.417916042299,cand_015
2013-01-24 07:35:40,0.0,2670.417916042299,cand_003
2013-01-24 07:35:40,0.0,2670.417916042299,cand_007
2013-01-24 07:35:40,0.0,2670.417916042299,cand_009
2013-01-24 07:35:40,0.0,2670.417916042299,cand_011
