sim,final_return_pct,max_dd_pct,phase1_outcome,phase1_days,phase1_return_pct,phase2_outcome,phase2_days,phase2_return_pct
81,503.89460365295173,4.208767112357124,passed,75,8.197916780119275,passed,56,6.509516425973105
82,699.5801407007013,6.660137170566481,passed,8,8.100592762073822,passed,5,5.857317653639793
83,520.9906392310226,3.7246947371721504,passed,19,8.069130804150525,passed,12,5.472617833381266
84,591.2249776655568,5.972946677343654,passed,11,8.934428573614506,passed,10,6.078408751566022
85,563.7726014806663,7.096738428494133,passed,38,8.943963635075436,passed,36,6.340184482346567
86,575.7292513840991,4.011802173345807,passed,25,8.014875438795531,passed,24,5.977729131294374
87,466.28190707466797,5.713729456579767,passed,12,9.08133502226156,passed,11,5.361558668616695
88,559.7607702045123,4.762752108542923,passed,15,9.250078536613149,passed,11,5.446242189709483
89,589.7601851038644,9.460061935710327,passed,38,8.779032826587251,passed,36,7.1845079114081
90,525.1521947275444,10.344789483459273,passed,19,8.067389380392132,passed,3,5.190165947324865
91,598.5359875331075,5.579817897554838,passed,25,8.473761701464898,passed,18,5.0302045872248735
92,535.0685167251528,3.7642859167012204,passed,21,9.243096249073467,passed,16,6.522407394333363
93,638.3588446945325,7.8204589357794525,passed,45,8.768471551750734,passed,25,5.657904569683803
94,639.9399501417396,3.7223104736831605,passed,19,9.309629755018655,passed,9,5.901920937478189
95,616.6630223901975,4.278343845926673,passed,25,8.134897536826013,passed,17,5.890147312305771
96,589.0697741760969,5.430511791329162,passed,13,8.961301994130455,passed,10,5.430311793993137
97,522.0442443113388,6.375188169320835,passed,25,8.403084599990862,passed,9,5.101966859581797
98,586.3249103142324,4.681698534468314,passed,45,8.882323868974629,passed,19,5.097439512977431
99,585.6876555808075,4.1268177575302225,passed,11,8.984130504746602,passed,10,5.852713803268461
100,521.3510620880879,4.4962762297333025,passed,29,8.473475941824615,passed,10,5.349059668207912
101,605.684134468745,4.034350756041475,passed,11,8.34076008461928,passed,5,5.364497648866662
102,602.2866823465156,6.521938917323995,passed,43,8.515876545188728,passed,11,5.408815927994537
103,569.9090285340068,4.76320013240783,passed,4,8.29972276807811,passed,3,5.5587461263669535
104,619.7977261273176,3.978302446754292,passed,11,8.441513730715599,passed,10,5.454689769352128
105,561.7467163732266,4.933030480296092,passed,29,8.603847279109633,passed,22,5.47605851392412
106,523.2689388093816,6.687948161872352,passed,29,8.308308926824237,passed,25,5.096243602644379
107,600.1559855975312,7.714449372517886,passed,29,8.04531990786208,passed,11,5.286387561824446
108,576.9200693993618,5.9001847056748895,passed,32,9.123682480562657,passed,10,5.852687356993491
109,609.816283930388,3.252731269206189,passed,19,8.02194828368874,passed,11,5.780584958456747
110,508.9864324260537,5.0415988377375065,passed,37,8.057782868852058,passed,30,5.03408011230535
111,471.610886134211,7.699734901765305,passed,18,8.01649000525857,passed,15,5.751136874663598
112,489.99742209591875,4.97032609228303,passed,32,8.31665047746597,passed,29,5.698565693167867
113,658.7827709511816,6.049440032692313,passed,37,8.18395601360724,passed,30,5.008473140979208
114,589.2928429113592,4.274098109060692,passed,53,8.006235345887024,passed,45,5.021161016274345
115,575.8775160355306,6.03961063960263,passed,12,8.608342146150093,passed,10,6.416036966720928
116,526.7212383683077,5.02667080510261,passed,56,8.10628342824453,passed,54,5.8050324883171855
117,520.1622218555095,5.45000888316981,passed,12,8.289992698780878,passed,11,7.277988194469365
118,598.0222527380414,4.110799953102442,passed,8,8.750988595254894,passed,3,6.313183405560863
119,564.0235946070063,4.341031614170267,passed,43,8.741551433247906,passed,36,5.152788622748239
120,577.6763221860505,4.793061480696319,passed,25,8.037939789307536,passed,18,5.801056701824447
121,563.2638369340106,5.347248699774392,passed,35,8.65386841554876,passed,33,5.260737988131692
122,497.4234572407843,5.388172456187202,passed,16,8.054006977788774,passed,15,5.29556342637687
123,565.756439593452,4.760575230813671,passed,54,8.447153554905974,passed,45,5.195272433327491
124,468.7467553153638,8.008286785355926,passed,20,8.01798618578995,passed,11,5.487365772726327
125,606.5578649753321,4.124011480185919,passed,9,9.19126224270357,passed,5,5.209785163897385
126,635.2293037327009,5.503811924826678,passed,13,8.253991441976073,passed,10,5.5323324829345655
127,575.417596437014,4.325259894112419,passed,7,8.165401108158466,passed,4,5.007059241409517
128,635.5427544677979,4.206985257823478,passed,7,10.187443908213488,passed,4,5.421198498768165
129,587.5072400412232,6.848652965618034,passed,41,8.212316211508796,passed,35,5.0213421655311175
130,548.0867948328582,3.9792806991392835,passed,46,10.00635357248758,passed,6,5.456902291166199
131,585.1667067227448,5.397538123389453,passed,14,8.704350154188734,passed,3,5.079369598290495
132,491.3438714338164,7.151776881098783,passed,46,8.019200633731849,passed,44,6.361808431761418
133,614.0091542426264,3.991224273245835,passed,11,8.525774063016911,passed,9,5.587358748609272
134,594.847034160375,4.319707918155094,passed,11,8.01197183247302,passed,8,5.098513745052413
135,596.7435221168245,3.6636479694607926,passed,11,8.787800974989036,passed,5,5.232536318652281
136,517.6874777369203,5.496770220695886,passed,11,9.879680859723038,passed,6,5.337346215507188
137,595.8751311853098,3.738915645054074,passed,18,10.242008130970802,passed,7,5.295599193500489
138,596.528667601828,10.000102727141856,passed,15,8.433436357659785,passed,11,5.507582463326832
139,527.4930258965495,4.422504319707754,passed,19,8.225544258194994,passed,17,7.197592250826745
140,548.4602642310826,4.598015644521182,passed,21,8.020665847002029,passed,19,5.208746007936527
141,544.251922039301,8.20619507672389,passed,66,8.276299263934739,passed,29,5.364344885654715
142,535.5412528389814,6.802388971301918,passed,21,8.312819112369475,passed,8,6.283959035161835
143,615.2145706288616,5.620428321633963,passed,19,9.31417688833256,passed,9,5.625801754484772
144,582.5894761446923,7.23973519432153,passed,8,8.345088879122354,passed,3,6.530009039006912
145,671.5521740679569,6.223020995930432,passed,30,8.512420847400648,passed,25,5.023100588085794
146,611.8289937028692,4.036261805231268,passed,22,8.047429030406139,passed,18,5.005450621633933
