sim,final_return_pct,max_dd_pct,phase1_outcome,phase1_days,phase1_return_pct,phase2_outcome,phase2_days,phase2_return_pct
897,193.9455753200177,4.370760305230034,passed,34,8.032401424837321,passed,31,5.261380107832236
898,154.15113617208505,6.470214783282863,passed,212,8.711026303902504,passed,161,5.0208026498838265
899,140.44226526607991,5.160581986627966,passed,122,8.230995118336404,passed,66,5.4996565970425015
900,203.04294927433136,9.722663575887418,passed,120,8.166384861844111,passed,60,5.293171312272693
901,149.3762023920191,7.972961790838615,passed,231,8.382527823253994,passed,88,5.243247858596289
902,170.40262679979693,5.423746851632854,passed,129,9.762985295763071,passed,96,6.171379912790442
903,165.50949717817898,4.966813599121757,passed,52,8.083416384348574,passed,41,6.098866107284073
904,141.7936357293048,7.19662308798847,passed,156,9.793473889112004,passed,146,5.1248443794515985
905,124.8128673041649,8.267863506908032,passed,45,8.240354606365807,passed,35,5.674630146257309
906,174.33704406353849,10.536537716679971,passed,279,9.627416838080416,passed,271,6.43992329047014
907,174.2513740059025,4.77017563925838,passed,46,8.003076644981121,passed,41,5.432860200063505
908,154.98874842959708,4.490336004588102,passed,45,8.534383935366385,passed,30,5.575054039959038
909,153.06970720161254,4.969312857930011,passed,102,8.34209634201506,passed,68,5.309805851579497
910,190.0250745441519,3.7588806805243387,passed,142,8.639445701261629,passed,73,6.519876266155578
911,166.55468110731175,4.957386065995558,passed,122,8.30054358147696,passed,88,5.012801885402429
912,147.85349196030717,6.36523765596748,passed,119,8.111923770692918,passed,107,5.001717039030629
913,144.32751852991922,5.328455712320661,passed,89,8.97129784305637,passed,70,5.009369015081555
914,199.66004468259933,8.126289314055429,passed,100,8.386812495556818,passed,65,5.006965125466811
915,163.77385729685759,4.892409010825471,passed,13,10.026235190360921,passed,5,5.695788254605083
916,171.29644060412548,7.901008970172829,passed,135,8.025323179458187,passed,40,5.970406557748564
917,146.68290517911066,10.14845306340856,passed,100,8.128397966119682,passed,22,5.358658362213453
918,163.34800885600967,5.692170686281181,passed,131,8.536621643173659,passed,122,6.670282778936154
919,166.78997332910765,6.90702773257466,passed,222,8.717065321563776,passed,68,5.544030347300488
920,180.71823014809883,4.059195941525675,passed,101,9.453681986566508,passed,96,5.3955075004427755
921,229.33680590775722,5.43969994301147,passed,66,8.346513406719524,passed,11,5.041825043229808
922,178.29797855703444,4.2569186072139775,passed,62,8.869264133784572,passed,40,5.033488089994931
923,152.80064870897397,14.77974427473748,passed,25,8.637231961954406,passed,12,5.143825393653367
924,142.4304950428556,8.038821173863509,passed,54,8.201894847664782,passed,22,5.109936139404492
925,174.20569068295882,3.5811167114700226,passed,61,8.864886809085704,passed,60,6.987188499832797
926,138.48333789367763,6.482311072144033,passed,58,9.341713015940467,passed,53,7.208988971677899
927,159.77947357128474,10.274904403032826,breach_static,25,-10.227856086850384,breach_static,25,-10.227856086850384
928,187.62654510117295,3.126904439412463,passed,73,8.091097496148247,passed,52,5.44530213577088
929,155.72476961060696,6.7323026089079026,passed,244,8.043559322463235,passed,101,5.207943472874987
930,132.42206905526896,8.090770440967798,passed,313,8.083574433616313,passed,156,5.305405696154608
931,169.0168086035774,3.9810515841652654,passed,148,11.004439568347069,passed,63,5.012582043867009
932,144.96833195498894,5.407655031135709,passed,92,8.002201585617176,passed,40,5.048193063458206
933,181.70118485205816,7.442916003983226,passed,45,8.027681387161657,passed,22,5.014516960239335
934,199.79745151701957,7.382698992784614,passed,69,9.433584796249717,passed,44,6.156611276424284
935,169.03379787143118,3.9746394846337774,passed,29,8.001908126037316,passed,18,5.32335908066115
936,148.9997068307456,6.607089282859404,passed,198,9.071799054364792,passed,194,5.493232002009019
937,170.12346817699827,4.30920446414589,passed,135,9.298639983885316,passed,93,6.123370515892224
938,149.07606370483654,4.861785909730002,passed,58,8.291373396383328,passed,50,6.036847155682623
939,220.5633378345762,3.8447036114425073,passed,62,10.426074843408383,passed,59,6.39689328423052
940,165.45413312217852,4.38122990115845,passed,125,9.445407054913968,passed,109,5.475522675987077
941,141.4257326144485,4.827492269507286,passed,122,9.566327337380343,passed,106,5.088270644412196
942,170.47729724635406,6.427840801810379,passed,91,8.402709771487494,passed,58,5.794185945425578
943,141.47050424727436,3.801144423204393,passed,123,8.023047986594722,passed,85,5.259400620025012
944,167.90877203136495,5.582087273744406,passed,40,8.127370475593242,passed,27,5.994247515498419
945,129.35568807323534,9.851256418897849,passed,134,10.798331588555365,passed,5,5.051142483292104
946,164.03347050576923,7.613644493354212,passed,360,9.483111252303633,passed,337,5.019791314370647
947,128.00901672661743,10.056359483821192,passed,21,8.192247843040935,passed,21,7.661060081906168
948,193.83093205673038,4.3285970495058885,passed,35,8.005404722250752,passed,28,5.908085395606655
949,210.03703344420495,3.8845778088916108,passed,59,9.454812096651688,passed,49,5.215520097026061
950,213.04374230140883,4.315318571539806,passed,11,11.721263524671976,passed,4,5.902791294994358
951,177.14880948960746,6.835752612489107,passed,199,8.313898594189606,passed,199,8.313898594189606
952,163.05501126621186,7.45408649545491,passed,22,10.327350467385843,passed,15,5.063776536308651
953,173.19008246932182,4.424300749716542,passed,117,8.157838919868986,passed,101,6.64958164144871
954,153.37053726773075,5.653632795388683,passed,97,8.053395545655073,passed,83,5.917655550168677
955,132.4618137828973,6.278303519700809,passed,12,8.453638311324575,passed,12,5.61196290275221
956,177.90962869221195,5.721600280195997,passed,81,8.969552857744635,passed,65,5.06043423198641
957,182.31572504823302,5.228653627219273,passed,129,9.372747271610816,passed,93,6.349949297232471
958,144.24295584546167,6.973258314429658,passed,40,8.625477058173491,passed,40,5.527238785590471
959,90.05545952800782,10.956147121503152,passed,364,8.269595643632055,passed,122,5.025359619062919
960,171.87688299107958,4.085968117433808,passed,63,10.126688022208729,passed,57,5.0082705805240435
961,169.22811986542933,5.029502612013467,passed,147,8.017036662904097,passed,48,5.306661071570096
962,181.56633645607621,7.080257828135256,passed,181,8.896125865630555,passed,144,5.5272905689916385
963,154.63600796197179,3.7411048384002275,passed,111,9.137238702989968,passed,69,6.377301184570161
964,148.67590880321703,5.319802922252311,passed,49,8.4321131987547,passed,28,5.164231350940773
965,153.5852677165372,4.21645469109021,passed,45,8.95567846609806,passed,35,5.471772648100703
966,163.85038939194288,4.871817655623509,passed,143,9.24119664418448,passed,84,5.419983511280657
967,121.34280597327893,5.922260431554315,passed,164,8.023843417190758,passed,35,5.133609815467599
968,178.12069132294468,4.09177332159243,passed,28,8.174434016913402,passed,14,5.8730210470138156
969,188.0645136379953,4.165457609277816,passed,94,8.78398119774253,passed,74,5.676060210899925
970,149.06017505184624,5.166550878471989,passed,50,8.884508852711814,passed,38,6.845100273639582
971,170.65133241749328,5.120492439927798,passed,40,8.071147415116876,passed,35,5.576836381870676
972,205.97285821905672,5.261794831488046,passed,69,9.510162272681978,passed,52,5.8856200757750665
973,190.35812031802496,6.3484185830757225,passed,112,8.161785964323487,passed,58,5.230848271028732
974,169.5011063730116,7.791268671413226,passed,46,8.689097840519743,passed,20,5.199129804963287
975,178.74822353277108,5.0664194359606265,passed,147,8.054824540994732,passed,123,5.013061353764314
976,185.64110198398365,5.837519103167284,passed,21,10.168081426416498,passed,21,10.168081426416498
977,143.65706465093083,5.405583021859414,passed,77,8.017339199195384,passed,49,6.374020173165262
978,154.3246279251644,6.669971923658256,passed,72,8.029428979437814,passed,63,5.1668208716491915
979,175.08052005907567,4.476262139937946,passed,26,8.020196914155031,passed,7,5.358953323006643
980,189.5558075700715,8.973409813062515,passed,48,9.203143972367723,passed,23,5.070399704861872
981,188.97822734386236,4.810634249568406,passed,64,8.571486353645973,passed,18,5.9187109774710756
982,198.14574157906813,4.171290177990676,passed,76,8.6561857592367,passed,65,6.218522270005145
983,197.22645723494966,3.4622832191102666,passed,61,10.51521308409502,passed,14,5.158234529956762
984,163.75048200665768,8.90455568808489,passed,130,8.186653639732322,passed,111,5.8443463311314
985,185.02602245397725,4.809735156231752,passed,147,8.335663588639374,passed,123,6.354467715401446
986,187.04088707735033,7.456235920257538,passed,61,9.4429301018629,passed,55,5.198820706071938
987,172.36991787273263,5.147047983155367,passed,82,8.250688396670869,passed,42,5.97144448214415
988,181.1369065765216,4.277755722735378,passed,109,11.01139761549559,passed,50,6.777527380403714
989,194.01510649619632,4.948883953162344,passed,64,12.914443405619714,passed,31,5.136027171930313
990,225.62808910270945,5.211098325616301,passed,37,8.256620862306253,passed,18,5.062363316006491
991,175.30745953080614,4.73186378109864,passed,42,8.326370252071392,passed,36,5.525244133759322
992,162.45611874374566,3.8116368553505295,passed,141,9.093929478971186,passed,63,5.214649948596772
993,140.34363220679143,6.654144158657043,passed,162,8.84407129289675,passed,98,5.336762066593348
994,175.36037079234683,5.862907772032125,passed,64,8.941652315271465,passed,38,5.74474376426839
995,198.706793411638,4.722937267750503,passed,45,9.296951483940585,passed,39,5.522842535360062
996,133.8334329529483,8.18797762571371,passed,60,8.01344404535782,passed,34,5.005311488541819
997,167.01056803115702,7.0142986837984065,passed,122,8.897383562494587,passed,98,5.370887281861059
998,163.56262409094958,8.626534906462412,passed,58,8.065752742440235,passed,35,5.116374908342136
999,162.26416865203538,4.5325554276630164,passed,118,8.659291367909837,passed,98,5.101869905034984
1000,200.44936780211737,4.770055429954146,passed,54,8.272639744732269,passed,48,5.691101446014324
1001,145.44641321299866,4.631761407606463,passed,60,8.001360284852431,passed,19,5.088265687487081
1002,161.49524959445594,4.105153663173105,passed,93,8.436890428440913,passed,69,5.365438480316853
1003,173.89408705746607,5.047321022936966,passed,28,8.328519270849121,passed,26,5.146731039189301
1004,176.36483191277438,3.3840582824950864,passed,74,8.967216669913004,passed,69,5.2285041740354865
1005,202.35103190139517,4.918110919829784,passed,34,8.351372643372468,passed,32,6.319342131789596
1006,134.8894901573631,9.502036953144335,passed,207,8.017682236476077,passed,151,5.314850615092448
1007,236.21257308968083,3.1527676996846927,passed,57,8.020206638144334,passed,26,5.246646628420049
1008,153.99516829007968,4.325131215452973,passed,70,8.784689214714225,passed,59,5.003579289881199
1009,171.63333672943205,6.301479736761134,passed,50,10.11246694155663,passed,31,5.023268145596593
1010,166.54699164127527,4.417063529196504,passed,60,9.227866953345409,passed,54,6.17812991202269
1011,168.4640931056347,5.868925212481133,passed,94,8.114743288034498,passed,94,6.402695483980492
1012,137.68409011247152,7.927818761614401,passed,326,8.83352456945361,passed,255,5.02239295421989
1013,150.25256068929286,7.776622230951366,passed,57,8.733582518374817,passed,34,5.396845727558164
1014,138.99376117930072,5.175934477328522,passed,70,8.293051156574482,passed,59,5.007019656401224
1015,148.6729787705967,2.992803421915176,passed,54,9.480053327620208,passed,40,5.585573102094976
1016,146.5555113463246,5.50370552759821,passed,50,8.521022565191782,passed,21,5.208076402842354
1017,207.86223302530357,3.2019610887227143,passed,35,8.374453644605872,passed,27,6.089659356190014
1018,134.25752222145923,6.372184577455066,passed,103,8.430608399969097,passed,64,5.326527447564922
1019,191.4639095710241,4.06202470539869,passed,100,8.03626500563681,passed,13,5.143222958361604
1020,135.17828644063252,3.3487877822346976,passed,87,10.691150478687405,passed,58,6.725585438453785
1021,164.2486880401121,3.5609331806384517,passed,63,9.522504302896229,passed,14,5.481591155492249
1022,204.24455857267293,5.016867947558992,passed,68,8.956735693960049,passed,61,5.954325879500777
1023,166.31579533054227,5.073297928842381,passed,85,8.003105147993539,passed,80,6.320645574907324
1024,138.60622273848657,4.026059517705702,passed,76,9.14921187502129,passed,71,7.142651162335367
1025,151.97159680436206,4.7248973218255665,passed,148,8.001586454005526,passed,121,5.016132966838471
1026,140.18728820492825,4.460740003514011,passed,106,8.014042496454476,passed,83,6.1566440351315865
1027,119.05881420037207,4.469138122242876,passed,37,8.489702842644032,passed,24,6.181448860212102
1028,204.91335992259968,3.334520288901606,passed,109,8.115893205246994,passed,34,5.578663788877014
1029,167.53054876595806,6.07586588154493,passed,60,9.013987882316265,passed,35,5.203865692662957
1030,175.76412099305549,5.966630404582717,passed,131,8.32682627896386,passed,113,5.358766900142298
1031,137.69205179840327,7.4151013898594895,passed,28,8.093163610237863,passed,12,6.696904436679407
1032,158.29668770365174,5.413305629920157,passed,37,8.58971525314416,passed,32,7.9420390942849695
1033,154.46816549173238,3.8155483941852615,passed,96,8.020690558550193,passed,36,5.456629877297314
1034,146.9344993669197,9.264941539785456,passed,44,8.000989218468234,passed,21,6.083788155050862
1035,151.04474227312852,4.440063650100455,passed,59,11.234588899399633,passed,30,5.2121892427731575
1036,169.0621540710308,10.854593006172102,passed,35,8.534964357599772,passed,32,5.632844228018907
1037,175.32336927066643,4.386975176891418,passed,77,8.052453081883604,passed,62,5.464395960547508
1038,125.52923704885673,4.502439442306052,passed,60,8.427595601165594,passed,41,5.315259780299764
1039,192.1431931795121,2.90572155541559,passed,198,8.451421408744931,passed,103,5.817934240708467
1040,159.75483443396143,4.995357637752865,passed,181,10.169884545984464,passed,32,6.456416789502795
1041,232.2275611230409,3.6800327139936875,passed,95,9.149922958140966,passed,54,5.092668292287916
1042,178.8346820228453,4.408663283772394,passed,85,8.391123607366758,passed,77,5.789917797494404
1043,165.5430293293062,4.724851377754251,passed,218,9.30954069305705,passed,150,5.002555676883413
1044,164.78540290284127,3.523580683830125,passed,38,8.347362512069711,passed,28,5.379908427553115
1045,132.84589446009508,4.862082121190819,passed,32,9.000699880202422,passed,26,5.0058564845451015
1046,165.53674736173366,5.599584501488925,passed,45,9.629745074040773,passed,25,5.183372649725793
1047,127.95320831065249,8.623506491228152,passed,98,8.297055923929664,passed,91,5.011082884222584
1048,123.03227688780795,9.42024727853576,passed,136,8.067520332371615,passed,80,5.9556056662664725
1049,186.93969418525018,3.4362834260584383,passed,85,8.196181411426128,passed,69,7.902358825437417
1050,112.43145674181547,7.955284248960297,passed,73,8.46510923320032,passed,44,5.009413723344847
1051,173.34069762600643,5.402295895941707,passed,117,8.225867898284655,passed,76,5.40380971794332
1052,180.0185887376052,4.199143842657847,passed,21,8.00959915896058,passed,21,8.00959915896058
1053,82.95534271516622,6.067443914896421,passed,127,9.802871486308229,passed,118,5.687047608793483
1054,182.48582753123122,7.627082505430794,passed,28,9.424300673448771,passed,11,5.263000386505312
1055,176.92602699402906,6.722245956395467,passed,181,11.465534781158304,passed,58,5.214018895347405
1056,159.8225765942147,3.6508843201556798,passed,32,8.748353948219755,passed,24,5.020054484923464
1057,171.26932114510942,5.046409485802896,passed,38,9.582453342911057,passed,21,5.780263054326218
